Running Env Steps,Real Det Return,Itration,Running Forward KL,Running Update Time,Real Sto Return,Reward Loss,Running Reverse KL,q,clip,folder,episode,environment,seed
920000,3488.98,184,13.028,184,2776.65,-233.0670928955078,11.3136,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,920000,Hopper-v5,123
925000,3469.17,185,11.684,185,3279.62,-191.3121490478516,12.2464,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,925000,Hopper-v5,123
930000,3561.23,186,12.1115,186,3146.35,-216.52716064453125,10.4388,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,930000,Hopper-v5,123
935000,3450.4,187,11.741,187,3179.34,-180.08680725097656,11.0452,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,935000,Hopper-v5,123
940000,3460.41,188,11.6612,188,3148.92,-189.59207153320312,10.7629,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,940000,Hopper-v5,123
945000,3451.77,189,11.9263,189,3220.42,-200.3047790527344,11.1671,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,945000,Hopper-v5,123
950000,3476.52,190,11.9979,190,3153.96,-191.7168426513672,11.3945,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,950000,Hopper-v5,123
955000,3443.91,191,11.6897,191,2879.31,-194.3009185791016,11.1685,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,955000,Hopper-v5,123
960000,3441.37,192,11.9494,192,3095.43,-221.7747344970703,10.3077,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,960000,Hopper-v5,123
965000,3477.97,193,11.7343,193,3328.1,-190.8284149169922,10.9587,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,965000,Hopper-v5,123
970000,3452.97,194,11.4037,194,3006.93,-207.4765625,10.4626,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,970000,Hopper-v5,123
975000,3454.92,195,11.7313,195,3220.69,-248.3681488037109,10.402,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,975000,Hopper-v5,123
980000,3359.43,196,12.8858,196,2642.0,-344.1922302246094,10.4099,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,980000,Hopper-v5,123
985000,3267.35,197,12.054,197,2644.18,-268.19903564453125,10.9816,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,985000,Hopper-v5,123
990000,3396.89,198,11.2359,198,3132.91,-199.1215362548828,10.2791,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,990000,Hopper-v5,123
995000,3458.73,199,12.8734,199,2366.61,-308.284423828125,10.9309,4,0.1,logs/Hopper-v5/exp-1/maxentirl/2025_01_22_18_28_03_q4_seed123_qstd0.1,995000,Hopper-v5,123
0,249.38,0,26.0788,0,252.46,-8.273489952087402,26.7362,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,0,Hopper-v5,42
5000,297.82,1,25.5399,1,292.72,-6.03768253326416,19.3582,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,5000,Hopper-v5,42
10000,319.43,2,24.6269,2,332.74,-103.53089141845705,42.5253,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,10000,Hopper-v5,42
15000,318.21,3,24.3665,3,329.77,-59.94510269165039,15.4311,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,15000,Hopper-v5,42
20000,326.98,4,23.0398,4,316.24,-66.55534362792969,31.6572,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,20000,Hopper-v5,42
25000,397.04,5,22.5019,5,392.45,-115.8011474609375,38.3597,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,25000,Hopper-v5,42
30000,515.41,6,22.1733,6,494.79,-115.6284637451172,68.9648,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,30000,Hopper-v5,42
35000,754.28,7,20.0035,7,664.2,-125.8856201171875,78.4295,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,35000,Hopper-v5,42
40000,128.69,8,20.4842,8,522.36,-179.40997314453125,83.6201,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,40000,Hopper-v5,42
45000,529.2,9,21.4832,9,614.32,-135.47293090820312,121.1397,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,45000,Hopper-v5,42
50000,978.61,10,19.6797,10,1046.38,-152.23829650878906,103.2179,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,50000,Hopper-v5,42
55000,894.49,11,19.4945,11,868.3,-139.3765106201172,39.2312,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,55000,Hopper-v5,42
60000,885.33,12,19.7506,12,888.01,-161.19346618652344,80.8359,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,60000,Hopper-v5,42
65000,840.27,13,19.4614,13,804.37,-264.4975891113281,64.3395,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,65000,Hopper-v5,42
70000,986.87,14,20.063,14,963.55,-227.0954742431641,52.7951,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,70000,Hopper-v5,42
75000,1154.05,15,19.2567,15,1099.81,-172.2730255126953,59.0845,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,75000,Hopper-v5,42
80000,1245.55,16,19.1824,16,1127.05,-203.35792541503903,47.8622,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,80000,Hopper-v5,42
85000,1001.64,17,19.0142,17,924.43,-206.34353637695312,61.4866,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,85000,Hopper-v5,42
90000,1028.72,18,18.383,18,1074.34,-233.99549865722656,47.3677,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,90000,Hopper-v5,42
95000,1338.91,19,18.1164,19,1597.67,-229.7048797607422,33.5871,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,95000,Hopper-v5,42
100000,887.21,20,18.9651,20,1161.38,-214.52137756347656,58.4256,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,100000,Hopper-v5,42
105000,1926.55,21,17.6153,21,1558.59,-180.9084930419922,45.8831,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,105000,Hopper-v5,42
110000,296.28,22,19.7203,22,318.54,-112.69403839111328,39.0922,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,110000,Hopper-v5,42
115000,754.02,23,19.3855,23,1383.29,-249.9337158203125,82.9739,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,115000,Hopper-v5,42
120000,1236.28,24,18.7771,24,1170.22,-266.8125305175781,68.5506,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,120000,Hopper-v5,42
125000,1222.91,25,19.2115,25,1012.78,-263.6253967285156,35.3501,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,125000,Hopper-v5,42
130000,2771.04,26,18.3898,26,1688.04,-228.93199157714844,25.3718,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,130000,Hopper-v5,42
135000,2032.27,27,18.2836,27,1313.12,-248.75347900390625,34.9746,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,135000,Hopper-v5,42
140000,1298.22,28,17.9247,28,1509.67,-284.0264587402344,33.9268,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,140000,Hopper-v5,42
145000,1355.76,29,16.8486,29,1289.48,-280.748291015625,36.2449,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,145000,Hopper-v5,42
150000,2782.69,30,18.1412,30,1682.42,-216.1106414794922,20.828,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,150000,Hopper-v5,42
155000,1572.98,31,19.7914,31,1296.98,-290.5105895996094,21.2346,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,155000,Hopper-v5,42
160000,992.38,32,19.3919,32,878.81,-335.3550720214844,29.3983,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,160000,Hopper-v5,42
165000,2901.97,33,16.5725,33,2603.9,-143.21441650390625,15.3413,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,165000,Hopper-v5,42
170000,914.83,34,15.1138,34,1307.74,-168.97596740722656,13.5703,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,170000,Hopper-v5,42
175000,3131.64,35,18.2168,35,2152.28,-212.2849273681641,18.3903,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,175000,Hopper-v5,42
180000,2545.4,36,16.2166,36,2739.16,-181.7675323486328,31.1148,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,180000,Hopper-v5,42
185000,3130.36,37,16.0469,37,2256.63,-278.21124267578125,28.3112,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,185000,Hopper-v5,42
190000,1854.66,38,16.4841,38,1729.26,-201.41993713378903,16.1457,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,190000,Hopper-v5,42
195000,3164.36,39,16.8857,39,1895.55,-204.57765197753903,21.2519,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,195000,Hopper-v5,42
200000,1183.03,40,16.3766,40,2103.12,-250.11557006835935,30.7456,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,200000,Hopper-v5,42
205000,2965.28,41,16.6554,41,2079.57,-258.81689453125,19.7367,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,205000,Hopper-v5,42
210000,3134.07,42,15.4722,42,2997.42,-112.99270629882812,12.7081,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,210000,Hopper-v5,42
215000,2525.87,43,17.1993,43,1577.8,-268.9863586425781,26.5316,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,215000,Hopper-v5,42
220000,3178.46,44,16.5966,44,2485.37,-198.7818756103516,17.7951,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,220000,Hopper-v5,42
225000,3192.04,45,18.122,45,2055.96,-415.6341552734375,74.1645,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,225000,Hopper-v5,42
230000,3044.09,46,17.1102,46,2517.15,-217.23394775390625,28.6482,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,230000,Hopper-v5,42
235000,1128.05,47,17.1741,47,1000.01,-491.7375183105469,42.1688,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,235000,Hopper-v5,42
240000,3243.95,48,17.6049,48,3021.5,-157.95266723632812,16.6174,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,240000,Hopper-v5,42
245000,3161.93,49,17.7778,49,2829.57,-129.385498046875,15.3712,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,245000,Hopper-v5,42
250000,3166.89,50,16.2742,50,2709.62,-168.33192443847656,15.4337,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,250000,Hopper-v5,42
255000,3248.59,51,17.2871,51,2774.03,-208.23976135253903,17.7994,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,255000,Hopper-v5,42
260000,3263.07,52,17.3029,52,2275.8,-278.8211669921875,30.1493,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,260000,Hopper-v5,42
265000,3194.44,53,16.9779,53,2558.68,-181.2812347412109,16.3086,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,265000,Hopper-v5,42
270000,3169.39,54,16.3751,54,3115.92,-178.5971221923828,15.5517,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,270000,Hopper-v5,42
275000,3244.32,55,17.4872,55,3224.05,-144.70004272460938,16.0226,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,275000,Hopper-v5,42
280000,3271.27,56,16.6863,56,3059.85,-140.3153839111328,14.6917,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,280000,Hopper-v5,42
285000,3244.6,57,16.9049,57,2411.93,-237.6942138671875,22.1338,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,285000,Hopper-v5,42
290000,3335.62,58,15.6667,58,2629.03,-201.7547149658203,15.9763,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,290000,Hopper-v5,42
295000,3248.67,59,16.5181,59,3222.27,-162.17262268066406,15.129,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,295000,Hopper-v5,42
300000,3254.47,60,16.9254,60,3237.8,-149.33189392089844,14.7662,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,300000,Hopper-v5,42
305000,3324.7,61,15.6769,61,3244.94,-170.7895050048828,16.1256,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,305000,Hopper-v5,42
310000,3322.5,62,15.0583,62,3029.35,-126.88028717041016,13.486,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,310000,Hopper-v5,42
315000,3283.99,63,15.6845,63,3257.5,-140.4588165283203,13.6488,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,315000,Hopper-v5,42
320000,3348.46,64,15.6508,64,2982.73,-173.68075561523438,14.4291,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,320000,Hopper-v5,42
325000,3278.39,65,16.173,65,3263.45,-150.22543334960938,14.1517,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,325000,Hopper-v5,42
330000,3314.06,66,14.6305,66,3168.99,-155.46286010742188,13.3417,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,330000,Hopper-v5,42
335000,3288.56,67,16.3279,67,3158.0,-147.59413146972656,14.5941,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,335000,Hopper-v5,42
340000,3309.38,68,15.9728,68,3148.31,-154.66152954101562,14.9122,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,340000,Hopper-v5,42
345000,3330.24,69,15.9922,69,3293.89,-160.8335418701172,14.2853,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,345000,Hopper-v5,42
350000,3368.99,70,14.1829,70,3369.03,-165.94287109375,13.7842,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,350000,Hopper-v5,42
355000,3389.14,71,14.9244,71,3195.47,-196.4237365722656,19.0192,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,355000,Hopper-v5,42
360000,3360.99,72,14.6676,72,3060.77,-182.42800903320312,14.1607,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,360000,Hopper-v5,42
365000,3358.37,73,14.8188,73,3340.8,-153.74267578125,14.2872,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,365000,Hopper-v5,42
370000,3368.09,74,14.4729,74,3210.88,-196.9652404785156,23.3429,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,370000,Hopper-v5,42
375000,3368.67,75,15.0633,75,2945.39,-223.66436767578125,16.6251,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,375000,Hopper-v5,42
380000,3334.78,76,14.4692,76,3315.56,-160.8117218017578,13.8527,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,380000,Hopper-v5,42
385000,3309.78,77,14.4187,77,3218.12,-137.73646545410156,13.6406,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,385000,Hopper-v5,42
390000,3362.72,78,14.7185,78,2841.91,-208.0008087158203,16.0177,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,390000,Hopper-v5,42
395000,3351.5,79,14.7448,79,3351.07,-161.2095184326172,13.7904,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,395000,Hopper-v5,42
400000,3349.49,80,15.4117,80,2766.73,-250.86752319335935,13.6284,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,400000,Hopper-v5,42
405000,3387.83,81,14.6815,81,2670.82,-198.74417114257807,15.1453,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,405000,Hopper-v5,42
410000,3322.02,82,15.3761,82,3223.29,-159.02415466308594,14.1583,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,410000,Hopper-v5,42
415000,3337.65,83,15.6106,83,3223.59,-200.4266357421875,16.7745,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,415000,Hopper-v5,42
420000,3344.54,84,15.5178,84,3211.77,-182.04339599609372,14.135,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,420000,Hopper-v5,42
425000,3316.84,85,16.7217,85,3315.66,-202.53860473632807,15.956,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,425000,Hopper-v5,42
430000,3320.39,86,15.4378,86,3044.15,-164.69668579101562,14.59,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,430000,Hopper-v5,42
435000,3355.46,87,15.2212,87,3334.64,-180.8703765869141,13.9679,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,435000,Hopper-v5,42
440000,3352.3,88,15.4161,88,3256.04,-186.62008666992188,14.6943,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,440000,Hopper-v5,42
445000,3353.98,89,15.1801,89,3048.99,-170.8747100830078,13.6095,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,445000,Hopper-v5,42
450000,3380.75,90,14.6492,90,3253.24,-156.16958618164062,13.4144,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,450000,Hopper-v5,42
455000,3396.81,91,14.3729,91,3319.07,-176.58277893066406,13.4925,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,455000,Hopper-v5,42
460000,3335.78,92,15.2834,92,3320.79,-193.538818359375,13.0537,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,460000,Hopper-v5,42
465000,3386.48,93,14.8067,93,3275.87,-157.5252685546875,14.0864,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,465000,Hopper-v5,42
470000,2878.42,94,15.0264,94,2721.15,-295.7273864746094,18.2329,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,470000,Hopper-v5,42
475000,3426.93,95,14.0809,95,3391.89,-176.12826538085938,13.467,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,475000,Hopper-v5,42
480000,3422.09,96,14.4675,96,3373.82,-210.9752655029297,13.0066,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,480000,Hopper-v5,42
485000,3409.91,97,15.541,97,3273.29,-268.5305480957031,16.3294,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,485000,Hopper-v5,42
490000,3402.66,98,14.238,98,3219.09,-194.3085174560547,13.4175,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,490000,Hopper-v5,42
495000,3416.08,99,15.497,99,3096.85,-251.32467651367188,15.651,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,495000,Hopper-v5,42
500000,3408.99,100,15.3146,100,3273.69,-169.9871063232422,14.4356,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,500000,Hopper-v5,42
505000,3417.96,101,15.6712,101,3342.1,-254.0472717285156,15.4911,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,505000,Hopper-v5,42
510000,3453.17,102,15.1701,102,3355.8,-170.35552978515625,13.9385,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,510000,Hopper-v5,42
515000,3405.24,103,15.2289,103,3269.64,-174.3004913330078,14.4049,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,515000,Hopper-v5,42
520000,3395.09,104,14.8187,104,3118.84,-236.73670959472656,19.9456,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,520000,Hopper-v5,42
525000,3436.33,105,15.0404,105,2425.95,-287.7479858398437,24.8514,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,525000,Hopper-v5,42
530000,3418.6,106,14.745,106,3261.49,-287.742431640625,16.9763,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,530000,Hopper-v5,42
535000,3437.44,107,14.8673,107,2661.09,-316.6947937011719,18.2664,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,535000,Hopper-v5,42
540000,3460.59,108,14.6086,108,2857.39,-214.24359130859372,13.4581,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,540000,Hopper-v5,42
545000,3392.95,109,14.9721,109,3261.48,-228.05992126464844,14.7207,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,545000,Hopper-v5,42
550000,3433.0,110,15.2786,110,3086.79,-194.9009246826172,14.5428,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,550000,Hopper-v5,42
555000,3393.93,111,16.2894,111,2724.63,-374.4761047363281,19.6048,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,555000,Hopper-v5,42
560000,3444.85,112,14.9415,112,2736.5,-303.5403137207031,17.8266,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,560000,Hopper-v5,42
565000,3379.12,113,15.6499,113,2846.83,-274.5458984375,15.6379,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,565000,Hopper-v5,42
570000,3336.22,114,15.477,114,3235.85,-255.31396484375,14.3058,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,570000,Hopper-v5,42
575000,3396.17,115,15.2569,115,3380.81,-253.5643310546875,14.5959,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,575000,Hopper-v5,42
580000,3395.64,116,13.8241,116,3151.76,-259.2548522949219,14.0019,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,580000,Hopper-v5,42
585000,3359.37,117,15.5791,117,3126.78,-238.01022338867188,15.0375,1,1.0,logs/Hopper-v5/exp-1/maxentirl/2025_01_18_09_33_43_q1_seed42_qstd1.0,585000,Hopper-v5,42
